kanaele;filterpapier;zeit_filterpapier;co60;zeit_co60;ba133;zeit_ba133;background;zeit_background
14480;2;;0;;0;;1;
14481;0;;0;;0;;3;
14482;0;;0;;0;;5;
14483;0;;0;;0;;5;
14484;0;;0;;0;;3;
14485;0;;0;;0;;1;
14486;0;;0;;2;;2;
14487;0;;0;;0;;3;
14488;1;;0;;0;;3;
14489;1;;0;;0;;1;
14490;1;;0;;0;;1;
14491;1;;0;;0;;3;
14492;1;;0;;0;;2;
14493;0;;0;;0;;2;
14494;0;;0;;0;;1;
14495;0;;0;;0;;3;
14496;1;;0;;0;;5;
14497;1;;0;;0;;3;
14498;1;;0;;1;;1;
14499;0;;0;;0;;1;
14500;0;;0;;0;;2;
14501;0;;0;;0;;1;
14502;0;;0;;0;;3;
14503;0;;0;;0;;1;
14504;0;;0;;0;;0;
14505;1;;0;;0;;1;
14506;2;;1;;0;;0;
14507;1;;0;;0;;2;
14508;2;;0;;1;;4;
14509;1;;0;;0;;3;
14510;0;;0;;0;;3;
14511;0;;0;;0;;4;
14512;0;;0;;0;;2;
14513;0;;0;;0;;1;
14514;0;;0;;0;;1;
14515;0;;0;;0;;3;
14516;1;;0;;0;;1;
14517;0;;0;;0;;1;
14518;1;;0;;0;;3;
14519;1;;0;;0;;4;
14520;1;;0;;0;;4;
14521;0;;0;;0;;1;
14522;2;;0;;0;;4;
14523;0;;0;;0;;3;
14524;0;;0;;0;;3;
14525;0;;1;;0;;3;
14526;0;;0;;0;;4;
14527;0;;0;;0;;5;
14528;0;;1;;0;;5;
14529;1;;0;;0;;1;
14530;0;;0;;0;;2;
14531;1;;0;;0;;4;
14532;0;;0;;0;;4;
14533;0;;1;;0;;3;
14534;0;;0;;1;;2;
14535;0;;0;;0;;5;
14536;0;;0;;0;;3;
14537;0;;0;;0;;4;
14538;1;;0;;0;;8;
14539;0;;0;;0;;5;
14540;0;;2;;0;;3;
14541;0;;0;;0;;3;
14542;0;;0;;0;;3;
14543;0;;0;;0;;1;
14544;0;;0;;0;;2;
14545;0;;0;;0;;3;
14546;2;;0;;0;;3;
14547;1;;0;;0;;1;
14548;0;;0;;0;;3;
14549;1;;0;;0;;3;
14550;1;;0;;0;;2;
14551;0;;0;;0;;0;
14552;1;;0;;0;;1;
14553;0;;0;;0;;1;
14554;0;;0;;0;;2;
14555;0;;0;;0;;2;
14556;0;;0;;0;;2;
14557;0;;0;;0;;4;
14558;1;;0;;0;;3;
14559;1;;0;;0;;2;
14560;1;;0;;0;;2;
14561;1;;0;;0;;1;
14562;1;;1;;0;;2;
14563;0;;1;;0;;1;
14564;0;;0;;0;;4;
14565;1;;0;;0;;5;
14566;0;;0;;0;;1;
14567;0;;0;;0;;3;
14568;0;;0;;0;;2;
14569;1;;1;;0;;2;
14570;1;;0;;1;;4;
14571;1;;0;;0;;3;
14572;1;;0;;0;;2;
14573;0;;0;;0;;0;
14574;0;;0;;0;;0;
14575;0;;0;;0;;1;
14576;0;;0;;0;;2;
14577;0;;0;;0;;5;
14578;0;;0;;0;;3;
14579;0;;0;;0;;5;
14580;0;;0;;0;;5;
14581;0;;0;;0;;2;
14582;1;;0;;0;;3;
14583;1;;0;;1;;2;
14584;1;;0;;1;;4;
14585;0;;0;;0;;3;
14586;0;;0;;0;;2;
14587;2;;0;;0;;2;
14588;0;;0;;0;;1;
14589;1;;0;;0;;1;
14590;0;;0;;0;;3;
14591;0;;0;;0;;3;
14592;1;;0;;0;;1;
14593;2;;0;;0;;4;
14594;0;;0;;0;;5;
14595;1;;0;;0;;1;
14596;0;;1;;0;;1;
14597;1;;0;;0;;3;
14598;1;;0;;0;;2;
14599;2;;0;;0;;3;
14600;1;;0;;0;;6;
14601;0;;0;;0;;2;
14602;2;;0;;0;;2;
14603;1;;0;;0;;1;
14604;1;;0;;0;;1;
14605;0;;0;;0;;3;
14606;0;;0;;0;;1;
14607;1;;0;;0;;1;
14608;0;;0;;0;;2;
14609;0;;0;;0;;3;
14610;3;;0;;0;;3;
14611;2;;0;;0;;2;
14612;2;;0;;0;;4;
14613;0;;0;;0;;6;
14614;0;;0;;0;;3;
14615;0;;0;;0;;0;
14616;0;;0;;0;;6;
14617;0;;0;;0;;5;
14618;0;;1;;0;;3;
14619;1;;1;;0;;1;
14620;0;;0;;0;;6;
14621;2;;0;;0;;2;
14622;0;;1;;0;;3;
14623;1;;0;;0;;4;
14624;1;;0;;0;;4;
14625;1;;0;;0;;2;
14626;1;;0;;0;;3;
14627;0;;0;;0;;2;
14628;1;;0;;0;;3;
14629;0;;0;;0;;4;
14630;2;;0;;0;;4;
14631;0;;0;;0;;3;
14632;1;;0;;0;;3;
14633;0;;0;;0;;2;
14634;2;;0;;0;;3;
14635;1;;0;;0;;2;
14636;0;;0;;0;;2;
14637;0;;0;;0;;1;
14638;1;;0;;0;;1;
14639;0;;1;;0;;2;
14640;0;;0;;0;;2;
14641;1;;0;;0;;3;
14642;1;;0;;0;;0;
14643;0;;0;;0;;4;
14644;0;;0;;0;;0;
14645;0;;0;;0;;2;
14646;1;;0;;1;;2;
14647;1;;1;;0;;1;
14648;1;;0;;0;;2;
14649;1;;0;;0;;1;
14650;1;;0;;0;;4;
14651;0;;0;;0;;3;
14652;0;;1;;0;;1;
14653;0;;0;;0;;2;
14654;0;;0;;0;;3;
14655;2;;0;;0;;2;
14656;1;;0;;0;;3;
14657;0;;1;;0;;1;
14658;0;;0;;0;;3;
14659;1;;0;;0;;3;
14660;0;;0;;0;;3;
14661;1;;0;;0;;1;
14662;1;;0;;0;;2;
14663;0;;0;;0;;2;
14664;0;;0;;0;;4;
14665;0;;0;;0;;5;
14666;0;;0;;0;;4;
14667;2;;0;;0;;1;
14668;0;;0;;0;;1;
14669;2;;0;;0;;3;
14670;2;;0;;0;;2;
14671;1;;0;;0;;3;
14672;0;;0;;0;;3;
14673;0;;0;;0;;3;
14674;0;;0;;1;;2;
14675;1;;0;;0;;1;
14676;1;;0;;0;;1;
14677;1;;0;;0;;2;
14678;1;;0;;0;;2;
14679;0;;0;;0;;4;
14680;0;;0;;0;;6;
14681;0;;0;;0;;6;
14682;1;;0;;0;;1;
14683;0;;0;;0;;4;
14684;0;;0;;0;;5;
14685;0;;0;;0;;2;
14686;1;;0;;0;;1;
14687;0;;0;;0;;2;
14688;0;;0;;0;;5;
14689;1;;0;;0;;6;
14690;2;;0;;0;;3;
14691;0;;0;;0;;2;
14692;0;;0;;0;;4;
14693;0;;0;;0;;3;
14694;1;;0;;0;;2;
14695;0;;0;;0;;2;
14696;1;;0;;0;;2;
14697;0;;0;;1;;0;
14698;1;;0;;0;;4;
14699;0;;0;;0;;2;
14700;0;;0;;0;;1;
14701;1;;0;;0;;4;
14702;0;;0;;0;;3;
14703;1;;0;;0;;2;
14704;2;;0;;0;;2;
14705;0;;0;;0;;2;
14706;1;;0;;0;;2;
14707;1;;0;;0;;3;
14708;0;;0;;0;;1;
14709;0;;0;;0;;3;
14710;1;;0;;0;;1;
14711;0;;0;;0;;4;
14712;1;;0;;0;;3;
14713;0;;1;;0;;2;
14714;0;;0;;0;;2;
14715;2;;0;;0;;2;
14716;1;;0;;0;;3;
14717;1;;0;;0;;2;
14718;0;;0;;0;;1;
14719;1;;0;;0;;1;
14720;0;;0;;0;;0;
14721;0;;0;;0;;2;
14722;1;;0;;0;;2;
14723;0;;0;;0;;4;
14724;0;;0;;0;;1;
14725;0;;0;;0;;4;
14726;1;;0;;0;;2;
14727;0;;0;;0;;3;
14728;0;;0;;0;;3;
14729;2;;0;;0;;1;
14730;1;;0;;0;;1;
14731;1;;1;;0;;2;
14732;0;;0;;0;;0;
14733;0;;0;;0;;1;
14734;0;;0;;0;;1;
14735;0;;0;;0;;5;
14736;0;;0;;0;;4;
14737;1;;0;;0;;4;
14738;1;;0;;0;;1;
14739;0;;0;;0;;1;
14740;1;;0;;0;;2;
14741;0;;0;;0;;4;
14742;1;;0;;0;;8;
14743;1;;0;;0;;3;
14744;3;;0;;0;;2;
14745;3;;0;;0;;4;
14746;0;;0;;0;;4;
14747;0;;0;;0;;4;
14748;0;;0;;0;;3;
14749;0;;0;;0;;2;
14750;1;;0;;0;;1;
14751;0;;0;;1;;2;
14752;0;;1;;0;;1;
14753;0;;0;;0;;3;
14754;1;;0;;0;;3;
14755;1;;0;;0;;4;
14756;1;;0;;0;;3;
14757;0;;0;;0;;4;
14758;0;;0;;0;;3;
14759;0;;0;;0;;2;
14760;0;;0;;0;;4;
14761;0;;0;;0;;1;
14762;2;;0;;0;;3;
14763;1;;0;;0;;1;
14764;0;;0;;0;;4;
14765;0;;0;;0;;1;
14766;0;;0;;0;;4;
14767;1;;0;;0;;5;
14768;1;;0;;0;;3;
14769;1;;0;;0;;3;
14770;1;;0;;0;;5;
14771;0;;0;;1;;5;
14772;1;;0;;0;;3;
14773;0;;0;;0;;3;
14774;0;;0;;0;;2;
14775;1;;0;;0;;3;
14776;1;;0;;0;;3;
14777;0;;0;;0;;6;
14778;2;;0;;0;;4;
14779;1;;0;;0;;4;
14780;0;;0;;0;;4;
14781;0;;0;;1;;1;
14782;1;;0;;0;;3;
14783;0;;0;;0;;3;
14784;0;;0;;0;;1;
14785;0;;0;;0;;3;
14786;1;;0;;0;;1;
14787;1;;0;;0;;5;
14788;1;;0;;0;;0;
14789;1;;0;;0;;0;
14790;0;;0;;0;;1;
14791;0;;0;;0;;2;
14792;2;;0;;0;;3;
14793;2;;0;;0;;1;
14794;1;;0;;0;;3;
14795;1;;0;;0;;1;
14796;1;;0;;0;;2;
14797;0;;0;;0;;1;
14798;0;;0;;0;;1;
14799;0;;0;;0;;2;
14800;1;;0;;0;;5;
14801;1;;0;;0;;6;
14802;0;;0;;0;;2;
14803;0;;0;;0;;5;
14804;0;;0;;0;;2;
14805;1;;0;;0;;1;
14806;0;;1;;0;;5;
14807;1;;0;;0;;1;
14808;0;;0;;0;;3;
14809;0;;0;;0;;2;
14810;1;;0;;0;;2;
14811;0;;0;;0;;4;
14812;1;;0;;0;;4;
14813;1;;0;;0;;3;
14814;1;;0;;0;;2;
14815;0;;0;;0;;4;
14816;0;;0;;0;;2;
14817;0;;0;;0;;2;
14818;1;;0;;0;;2;
14819;0;;0;;1;;1;
14820;1;;0;;0;;0;
14821;1;;0;;0;;2;
14822;1;;0;;0;;2;
14823;2;;0;;0;;1;
14824;1;;0;;0;;5;
14825;1;;0;;0;;0;
14826;2;;0;;0;;2;
14827;0;;0;;0;;1;
14828;0;;0;;0;;2;
14829;1;;0;;0;;5;
14830;0;;0;;0;;3;
14831;1;;0;;0;;2;
14832;1;;0;;1;;1;
14833;0;;1;;0;;1;
14834;0;;0;;0;;3;
14835;0;;0;;0;;3;
14836;0;;0;;0;;4;
14837;0;;0;;1;;2;
14838;1;;0;;0;;1;
14839;1;;0;;0;;1;
14840;1;;0;;1;;0;
14841;0;;0;;0;;3;
14842;1;;0;;0;;5;
14843;0;;0;;0;;2;
14844;1;;0;;0;;4;
14845;0;;0;;0;;0;
14846;1;;0;;0;;2;
14847;0;;0;;0;;2;
14848;1;;0;;0;;2;
14849;0;;0;;0;;2;
14850;0;;0;;0;;2;
14851;1;;0;;0;;1;
14852;0;;0;;0;;1;
14853;0;;0;;0;;2;
14854;2;;0;;0;;2;
14855;1;;0;;0;;4;
14856;1;;0;;0;;2;
14857;1;;1;;0;;1;
14858;0;;0;;0;;3;
14859;0;;1;;0;;6;
14860;0;;0;;0;;2;
14861;0;;0;;1;;2;
14862;1;;0;;0;;2;
14863;1;;0;;0;;1;
14864;0;;0;;0;;2;
14865;0;;0;;0;;4;
14866;1;;0;;0;;0;
14867;1;;0;;0;;3;
14868;1;;0;;0;;3;
14869;0;;0;;0;;0;
14870;1;;0;;0;;2;
14871;0;;0;;0;;3;
14872;1;;0;;0;;0;
14873;1;;0;;0;;1;
14874;0;;0;;0;;1;
14875;1;;0;;0;;1;
14876;2;;0;;0;;4;
14877;1;;0;;0;;4;
14878;1;;0;;0;;2;
14879;1;;0;;0;;2;
14880;1;;0;;0;;2;
14881;1;;0;;0;;2;
14882;0;;0;;0;;3;
14883;1;;0;;0;;2;
14884;0;;0;;0;;3;
14885;0;;0;;0;;3;
14886;0;;0;;0;;4;
14887;0;;0;;0;;2;
14888;2;;1;;0;;6;
14889;1;;0;;0;;4;
14890;0;;0;;0;;2;
14891;0;;0;;0;;4;
14892;2;;0;;0;;3;
14893;2;;0;;0;;2;
14894;2;;0;;0;;4;
14895;0;;0;;0;;5;
14896;1;;0;;0;;2;
14897;0;;0;;1;;2;
14898;0;;0;;0;;4;
14899;2;;0;;0;;4;
14900;1;;0;;0;;2;
14901;1;;0;;0;;2;
14902;1;;0;;0;;1;
14903;1;;0;;0;;1;
14904;0;;0;;0;;2;
14905;1;;0;;0;;3;
14906;0;;0;;0;;5;
14907;0;;0;;0;;2;
14908;0;;0;;0;;5;
14909;1;;0;;0;;5;
14910;0;;0;;0;;6;
14911;0;;0;;0;;6;
14912;0;;0;;0;;5;
14913;0;;0;;0;;4;
14914;2;;0;;0;;4;
14915;0;;0;;0;;4;
14916;0;;0;;0;;3;
14917;0;;0;;0;;2;
14918;2;;0;;0;;2;
14919;1;;0;;0;;2;
14920;0;;0;;0;;4;
14921;0;;0;;0;;3;
14922;1;;0;;0;;2;
14923;1;;1;;0;;2;
14924;0;;0;;0;;4;
14925;1;;0;;0;;2;
14926;1;;0;;0;;5;
14927;1;;0;;0;;4;
14928;0;;0;;0;;2;
14929;1;;0;;0;;1;
14930;0;;0;;0;;2;
14931;0;;0;;0;;0;
14932;1;;0;;0;;4;
14933;1;;0;;0;;3;
14934;0;;0;;0;;3;
14935;0;;1;;0;;3;
14936;2;;0;;0;;5;
14937;0;;0;;0;;2;
14938;0;;0;;0;;4;
14939;0;;0;;0;;3;
14940;0;;0;;0;;3;
14941;1;;0;;0;;2;
14942;1;;0;;0;;2;
14943;0;;0;;0;;1;
14944;0;;0;;0;;4;
14945;0;;0;;0;;2;
14946;1;;0;;0;;4;
14947;0;;1;;0;;2;
14948;0;;0;;0;;2;
14949;0;;0;;0;;3;
14950;1;;0;;0;;4;
14951;3;;0;;0;;2;
14952;0;;0;;0;;2;
14953;0;;0;;1;;3;
14954;1;;0;;0;;3;
14955;0;;0;;0;;4;
14956;0;;0;;0;;4;
14957;0;;0;;0;;3;
14958;0;;0;;0;;1;
14959;0;;0;;0;;4;
14960;1;;0;;0;;4;
14961;1;;0;;0;;5;
14962;1;;0;;1;;2;
14963;1;;0;;0;;2;
14964;0;;0;;0;;4;
14965;0;;0;;0;;2;
14966;1;;0;;0;;5;
14967;0;;0;;0;;3;
14968;1;;0;;0;;2;
14969;0;;0;;0;;3;
14970;0;;0;;1;;3;
14971;2;;0;;0;;2;
14972;0;;0;;0;;1;
14973;0;;0;;0;;3;
14974;0;;0;;0;;2;
14975;0;;0;;0;;2;
14976;0;;0;;0;;1;
14977;1;;0;;0;;3;
14978;0;;0;;0;;2;
14979;0;;0;;0;;1;
14980;0;;0;;0;;2;
14981;0;;0;;0;;1;
14982;0;;0;;0;;2;
14983;0;;0;;0;;2;
14984;0;;0;;0;;2;
14985;0;;0;;0;;1;
14986;0;;0;;0;;2;
14987;0;;0;;0;;2;
14988;0;;0;;0;;2;
14989;0;;0;;1;;4;
14990;1;;0;;0;;1;
14991;2;;0;;0;;5;
14992;0;;1;;0;;4;
14993;2;;0;;0;;4;
14994;2;;0;;0;;4;
14995;1;;0;;0;;3;
14996;1;;0;;0;;3;
14997;0;;0;;0;;5;
14998;0;;0;;0;;2;
14999;0;;0;;0;;2;
15000;1;;0;;0;;3;
15001;1;;0;;0;;4;
15002;0;;0;;0;;1;
15003;1;;0;;0;;0;
15004;0;;0;;0;;4;
15005;1;;0;;1;;5;
15006;0;;0;;0;;4;
15007;0;;0;;0;;5;
15008;0;;0;;0;;6;
15009;0;;0;;0;;4;
15010;0;;0;;0;;3;
15011;0;;0;;0;;3;
15012;0;;0;;0;;2;
15013;0;;0;;0;;4;
15014;0;;1;;0;;4;
15015;2;;0;;0;;2;
15016;0;;0;;0;;1;
15017;0;;0;;0;;2;
15018;0;;0;;0;;0;
15019;2;;0;;0;;1;
15020;1;;1;;0;;1;
15021;1;;0;;0;;3;
15022;0;;1;;0;;2;
15023;0;;0;;0;;4;
15024;1;;0;;0;;1;
15025;1;;0;;0;;0;
15026;1;;0;;0;;5;
15027;1;;0;;0;;1;
15028;0;;0;;0;;5;
15029;1;;1;;0;;3;
15030;0;;0;;0;;1;
15031;0;;0;;0;;6;
15032;0;;0;;0;;5;
15033;2;;0;;1;;4;
15034;1;;0;;0;;2;
15035;0;;0;;0;;2;
15036;0;;0;;0;;1;
15037;0;;0;;0;;1;
15038;0;;0;;0;;3;
15039;1;;0;;0;;2;
15040;0;;0;;0;;2;
15041;0;;0;;0;;2;
15042;1;;0;;0;;2;
15043;1;;0;;0;;1;
15044;0;;0;;0;;0;
15045;1;;0;;0;;1;
15046;0;;0;;0;;4;
15047;1;;0;;0;;2;
15048;0;;0;;0;;6;
15049;1;;0;;0;;2;
15050;1;;0;;0;;2;
15051;1;;0;;0;;1;
15052;2;;0;;0;;3;
15053;0;;0;;0;;2;
15054;2;;0;;0;;2;
15055;0;;0;;0;;3;
15056;0;;0;;0;;5;
15057;0;;0;;1;;4;
15058;2;;0;;0;;3;
15059;1;;0;;0;;2;
15060;0;;0;;0;;2;
15061;0;;0;;0;;3;
15062;0;;0;;0;;2;
15063;0;;0;;0;;6;
15064;0;;0;;0;;2;
15065;0;;0;;0;;3;
15066;1;;0;;0;;2;
15067;1;;0;;0;;7;
15068;0;;0;;0;;1;
15069;0;;0;;0;;6;
15070;0;;0;;0;;0;
15071;1;;0;;0;;4;
15072;0;;0;;0;;2;
15073;2;;0;;0;;4;
15074;2;;0;;1;;2;
15075;1;;0;;0;;2;
15076;1;;0;;0;;0;
15077;2;;0;;0;;2;
15078;0;;0;;0;;3;
15079;0;;0;;0;;3;
15080;1;;1;;0;;2;
15081;0;;0;;0;;1;
15082;1;;1;;1;;2;
15083;0;;0;;0;;3;
15084;0;;0;;0;;3;
15085;0;;0;;0;;2;
15086;1;;0;;0;;2;
15087;1;;0;;0;;4;
15088;1;;0;;0;;3;
15089;1;;0;;0;;2;
15090;2;;0;;0;;4;
15091;2;;0;;0;;2;
15092;0;;0;;0;;2;
15093;1;;0;;1;;6;
15094;0;;0;;0;;6;
15095;0;;0;;0;;3;
15096;0;;0;;0;;3;
15097;1;;0;;0;;5;
15098;0;;0;;0;;4;
15099;1;;0;;0;;4;
15100;0;;0;;0;;2;
15101;0;;0;;0;;1;
15102;0;;0;;0;;3;
15103;1;;0;;0;;3;
15104;0;;0;;0;;4;
15105;1;;0;;0;;3;
15106;1;;0;;0;;3;
15107;1;;0;;0;;1;
15108;0;;0;;0;;1;
15109;0;;0;;0;;3;
15110;0;;0;;0;;3;
15111;0;;0;;0;;1;
15112;1;;0;;0;;2;
15113;0;;0;;0;;5;
15114;2;;0;;0;;2;
15115;0;;1;;0;;2;
15116;1;;0;;0;;1;
15117;1;;0;;0;;1;
15118;1;;0;;0;;3;
15119;1;;0;;0;;4;
15120;0;;0;;0;;3;
15121;1;;0;;0;;1;
15122;0;;0;;0;;2;
15123;0;;1;;0;;1;
15124;1;;0;;0;;2;
15125;1;;0;;0;;3;
15126;0;;0;;0;;1;
15127;0;;0;;0;;5;
15128;0;;0;;0;;3;
15129;0;;0;;0;;4;
15130;2;;0;;0;;2;
15131;0;;0;;0;;1;
15132;0;;0;;1;;4;
15133;1;;0;;0;;3;
15134;1;;1;;0;;5;
15135;0;;0;;0;;2;
15136;0;;0;;1;;2;
15137;2;;0;;0;;3;
15138;1;;1;;0;;2;
15139;0;;0;;0;;4;
15140;1;;0;;0;;4;
15141;0;;1;;0;;3;
15142;3;;0;;0;;2;
15143;2;;0;;0;;3;
15144;1;;0;;0;;3;
15145;0;;1;;0;;2;
15146;0;;0;;0;;1;
15147;1;;0;;0;;5;
15148;0;;0;;0;;1;
15149;0;;0;;0;;3;
15150;1;;0;;0;;1;
15151;1;;0;;0;;1;
15152;0;;0;;0;;1;
15153;1;;0;;0;;3;
15154;0;;0;;0;;4;
15155;0;;0;;0;;5;
15156;1;;0;;0;;3;
15157;2;;0;;0;;3;
15158;0;;0;;1;;1;
15159;0;;0;;0;;1;
15160;0;;0;;0;;1;
15161;1;;0;;0;;0;
15162;0;;0;;0;;1;
15163;3;;1;;0;;2;
15164;1;;0;;1;;2;
15165;1;;0;;0;;1;
15166;1;;0;;0;;3;
15167;1;;0;;0;;4;
15168;0;;0;;0;;3;
15169;1;;1;;1;;2;
15170;2;;0;;0;;2;
15171;1;;0;;0;;2;
15172;0;;0;;0;;1;
15173;0;;0;;0;;3;
15174;0;;0;;0;;4;
15175;0;;0;;0;;2;
15176;1;;2;;0;;2;
15177;0;;0;;0;;3;
15178;1;;0;;0;;2;
15179;0;;0;;0;;2;
15180;1;;0;;0;;3;
15181;1;;0;;0;;4;
15182;0;;0;;0;;2;
15183;0;;0;;0;;1;
15184;1;;0;;0;;3;
15185;0;;0;;0;;3;
15186;1;;0;;1;;4;
15187;0;;0;;0;;2;
15188;0;;0;;0;;3;
15189;1;;0;;0;;4;
15190;1;;0;;0;;3;
15191;0;;1;;0;;2;
15192;1;;0;;0;;2;
15193;0;;0;;0;;4;
15194;0;;0;;0;;3;
15195;1;;0;;0;;1;
15196;1;;0;;0;;1;
15197;0;;0;;0;;3;
15198;1;;0;;0;;2;
15199;0;;0;;0;;2;
15200;0;;0;;0;;2;
15201;1;;0;;0;;1;
15202;1;;0;;0;;1;
15203;0;;0;;0;;3;
15204;1;;0;;0;;1;
15205;1;;0;;0;;4;
15206;0;;0;;0;;5;
15207;1;;0;;0;;4;
15208;0;;0;;0;;4;
15209;0;;0;;0;;2;
15210;0;;0;;1;;3;
15211;1;;0;;0;;5;
15212;2;;0;;0;;2;
15213;0;;0;;0;;3;
15214;0;;0;;1;;1;
15215;1;;0;;0;;3;
15216;0;;0;;0;;3;
15217;0;;0;;0;;4;
15218;0;;0;;0;;4;
15219;1;;0;;0;;1;
15220;0;;0;;0;;1;
15221;0;;0;;0;;3;
15222;0;;0;;0;;4;
15223;2;;0;;0;;3;
15224;1;;0;;0;;3;
15225;0;;0;;0;;2;
15226;0;;0;;0;;2;
15227;0;;0;;0;;1;
15228;0;;0;;0;;5;
15229;0;;0;;0;;2;
15230;1;;0;;0;;2;
15231;1;;0;;0;;3;
15232;0;;0;;0;;3;
15233;1;;1;;0;;6;
15234;0;;1;;0;;5;
15235;1;;0;;0;;3;
15236;1;;0;;0;;5;
15237;0;;0;;0;;5;
15238;0;;0;;0;;5;
15239;1;;0;;1;;3;
15240;0;;0;;0;;2;
15241;1;;0;;0;;2;
15242;0;;0;;0;;1;
15243;0;;0;;0;;1;
15244;0;;0;;0;;0;
15245;1;;0;;1;;3;
15246;1;;0;;0;;3;
15247;0;;0;;0;;1;
15248;1;;0;;0;;2;
15249;0;;1;;0;;2;
15250;1;;0;;0;;2;
15251;0;;0;;0;;5;
15252;0;;0;;0;;2;
15253;0;;0;;0;;2;
15254;0;;0;;0;;6;
15255;0;;0;;0;;2;
15256;1;;0;;0;;3;
15257;0;;0;;0;;0;
15258;0;;0;;0;;3;
15259;1;;0;;0;;4;
15260;2;;0;;0;;4;
15261;1;;0;;0;;2;
15262;1;;0;;0;;2;
15263;1;;0;;0;;1;
15264;1;;0;;0;;2;
15265;0;;0;;0;;4;
15266;0;;0;;0;;3;
15267;0;;0;;0;;4;
15268;0;;0;;0;;3;
15269;1;;1;;0;;1;
15270;1;;0;;0;;5;
15271;1;;0;;0;;3;
15272;0;;0;;0;;2;
15273;0;;0;;0;;1;
15274;0;;0;;2;;2;
15275;1;;0;;0;;3;
15276;4;;1;;0;;2;
15277;0;;0;;0;;3;
15278;0;;0;;0;;3;
15279;1;;0;;0;;3;
15280;1;;0;;0;;6;
15281;0;;1;;0;;2;
15282;0;;0;;0;;3;
15283;0;;0;;0;;5;
15284;1;;0;;0;;4;
15285;3;;0;;0;;2;
15286;1;;0;;0;;4;
15287;0;;0;;0;;1;
15288;0;;0;;0;;2;
15289;1;;0;;0;;4;
15290;0;;0;;0;;4;
15291;0;;0;;0;;5;
15292;0;;0;;0;;3;
15293;2;;0;;0;;4;
15294;1;;0;;0;;3;
15295;0;;0;;0;;5;
15296;2;;0;;0;;3;
15297;1;;0;;0;;1;
15298;2;;0;;0;;1;
15299;0;;0;;0;;2;
15300;0;;0;;0;;3;
15301;1;;0;;0;;2;
15302;0;;0;;0;;2;
15303;2;;0;;0;;3;
15304;1;;0;;0;;2;
15305;1;;1;;0;;3;
15306;1;;0;;0;;2;
15307;0;;0;;0;;4;
15308;0;;0;;0;;3;
15309;0;;0;;0;;1;
15310;1;;0;;0;;1;
15311;0;;0;;0;;3;
15312;1;;0;;0;;2;
15313;1;;0;;0;;1;
15314;2;;0;;0;;1;
15315;1;;0;;0;;4;
15316;1;;0;;0;;0;
15317;0;;0;;0;;1;
15318;0;;0;;0;;4;
15319;1;;0;;0;;2;
15320;1;;0;;0;;2;
15321;0;;0;;0;;3;
15322;0;;0;;0;;2;
15323;0;;0;;0;;1;
15324;1;;1;;0;;1;
15325;0;;0;;0;;3;
15326;0;;0;;0;;3;
15327;0;;0;;0;;1;
15328;0;;0;;1;;3;
15329;0;;0;;0;;1;
15330;1;;0;;0;;2;
15331;0;;0;;0;;3;
15332;0;;0;;0;;1;
15333;0;;0;;0;;6;
15334;0;;0;;0;;4;
15335;1;;0;;1;;0;
15336;0;;0;;0;;0;
15337;0;;0;;0;;2;
15338;0;;0;;0;;4;
15339;1;;0;;0;;0;
15340;0;;0;;0;;3;
15341;1;;0;;0;;2;
15342;1;;0;;0;;1;
15343;0;;0;;0;;2;
15344;0;;0;;0;;2;
15345;1;;0;;0;;2;
15346;2;;0;;0;;2;
15347;1;;0;;0;;1;
15348;0;;0;;0;;1;
15349;0;;0;;1;;3;
15350;0;;0;;0;;3;
15351;0;;0;;0;;3;
15352;1;;1;;0;;1;
15353;1;;0;;0;;1;
15354;1;;0;;0;;4;
15355;0;;0;;0;;1;
15356;1;;0;;0;;3;
15357;0;;0;;0;;1;
15358;2;;0;;0;;2;
15359;0;;0;;0;;3;
15360;0;;0;;0;;2;
15361;2;;0;;0;;3;
15362;1;;0;;0;;2;
15363;0;;0;;0;;1;
15364;0;;0;;0;;2;
15365;1;;0;;0;;2;
15366;0;;0;;0;;3;
15367;1;;0;;0;;5;
15368;1;;0;;0;;2;
15369;0;;0;;0;;3;
15370;1;;0;;0;;4;
15371;1;;0;;0;;2;
15372;1;;0;;0;;1;
15373;0;;0;;0;;2;
15374;1;;0;;0;;7;
15375;1;;0;;0;;1;
15376;0;;0;;1;;1;
15377;0;;0;;0;;1;
15378;0;;0;;0;;3;
15379;1;;0;;0;;0;
15380;1;;0;;0;;1;
15381;0;;0;;0;;1;
15382;0;;0;;0;;3;
15383;0;;0;;0;;3;
15384;1;;0;;0;;5;
15385;0;;0;;0;;5;
15386;0;;0;;0;;3;
15387;0;;0;;0;;2;
15388;1;;0;;1;;3;
15389;0;;1;;1;;2;
15390;0;;1;;0;;3;
15391;0;;0;;0;;1;
15392;0;;0;;0;;5;
15393;0;;0;;0;;3;
15394;0;;0;;0;;5;
15395;0;;0;;0;;6;
15396;1;;0;;0;;2;
15397;0;;0;;0;;0;
15398;0;;0;;0;;1;
15399;1;;0;;0;;2;
15400;0;;0;;0;;2;
15401;1;;0;;0;;2;
15402;0;;1;;0;;3;
15403;1;;0;;0;;3;
15404;0;;0;;1;;2;
15405;1;;0;;0;;3;
15406;1;;0;;1;;3;
15407;0;;0;;0;;1;
15408;1;;0;;0;;2;
